"","subj","TrialIndex","TaskType","Music_resp","Lang_ACC","SentStruct","ReturnStay","PivotPlace","ReturnPlace","PivRetDist","whichfirst"
"4108","121","3","Dual",7,1,"ORC","stay","p2","r6","4","LangFirst"
"4109","121","4","Dual",6,1,"ORC","return","p3","r6","3","MusicFirst"
"4110","121","5","Dual",5,1,"ORC","stay","p4","r6","2","MusicFirst"
"4111","121","6","Dual",1,1,"ORC","return","p2","r7","5","LangFirst"
"4112","121","7","Dual",5,1,"ORC","stay","p3","r7","4","LangFirst"
"4113","121","8","Dual",4,1,"ORC","return","p4","r7","3","LangFirst"
"4114","121","9","Dual",3,1,"ORC","return","p2","r7","5","LangFirst"
"4115","121","10","Dual",5,1,"ORC","stay","p3","r7","4","MusicFirst"
"4116","121","11","Dual",1,1,"ORC","return","p4","r7","3","LangFirst"
"4117","121","12","Dual",6,1,"ORC","stay","p2","r8","6","LangFirst"
"4118","121","13","Dual",2,1,"ORC","return","p3","r8","5","LangFirst"
"4121","121","16","Dual",2,1,"ORC","return","p3","r8","5","LangFirst"
"4122","121","17","Dual",3,0,"ORC","stay","p4","r8","4","LangFirst"
"4124","121","19","Dual",6,1,"SE","stay","p3","r6","3","MusicFirst"
"4125","121","20","Dual",3,1,"SE","return","p4","r6","2","MusicFirst"
"4126","121","21","Dual",3,1,"SE","return","p2","r6","4","LangFirst"
"4127","121","22","Dual",3,1,"SE","stay","p3","r6","3","MusicFirst"
"4128","121","23","Dual",5,1,"SE","return","p4","r6","2","LangFirst"
"4130","121","25","Dual",4,1,"SE","return","p3","r7","4","MusicFirst"
"4131","121","26","Dual",3,1,"SE","stay","p4","r7","3","MusicFirst"
"4134","121","29","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"4135","121","30","Dual",1,1,"SE","return","p2","r8","6","MusicFirst"
"4136","121","31","Dual",3,1,"SE","stay","p3","r8","5","LangFirst"
"4139","121","34","Dual",6,1,"SE","stay","p3","r8","5","MusicFirst"
"4140","121","35","Dual",2,1,"SE","return","p4","r8","4","MusicFirst"
"4141","121","36","Dual",7,1,"SRC1","return","p2","r6","4","MusicFirst"
"4142","121","37","Dual",6,0,"SRC1","stay","p3","r6","3","LangFirst"
"4144","121","39","Dual",5,1,"SRC1","return","p2","r6","4","MusicFirst"
"4145","121","40","Dual",5,1,"SRC1","stay","p3","r6","3","LangFirst"
"4146","121","41","Dual",5,1,"SRC1","return","p4","r6","2","MusicFirst"
"4147","121","42","Dual",4,1,"SRC1","stay","p2","r7","5","MusicFirst"
"4148","121","43","Dual",3,0,"SRC1","return","p3","r7","4","LangFirst"
"4149","121","44","Dual",4,1,"SRC1","stay","p4","r7","3","MusicFirst"
"4151","121","46","Dual",5,1,"SRC1","return","p3","r7","4","LangFirst"
"4152","121","47","Dual",1,1,"SRC1","stay","p4","r7","3","LangFirst"
"4153","121","48","Dual",1,1,"SRC1","return","p2","r8","6","LangFirst"
"4154","121","49","Dual",4,1,"SRC1","stay","p3","r8","5","MusicFirst"
"4155","121","50","Dual",2,1,"SRC1","return","p4","r8","4","MusicFirst"
"4156","121","51","Dual",1,1,"SRC1","return","p2","r8","6","LangFirst"
"4157","121","52","Dual",6,1,"SRC1","stay","p3","r8","5","MusicFirst"
"4158","121","53","Dual",2,1,"SRC1","return","p4","r8","4","LangFirst"
"4159","121","54","Dual",4,1,"SRC2","stay","p2","r6","4","LangFirst"
"4161","121","56","Dual",6,1,"SRC2","stay","p4","r6","2","LangFirst"
"4162","121","57","Dual",6,1,"SRC2","stay","p2","r6","4","LangFirst"
"4163","121","58","Dual",3,1,"SRC2","return","p3","r6","3","MusicFirst"
"4164","121","59","Dual",5,0,"SRC2","stay","p4","r6","2","MusicFirst"
"4165","121","60","Dual",1,1,"SRC2","return","p2","r7","5","LangFirst"
"4166","121","61","Dual",5,0,"SRC2","stay","p3","r7","4","MusicFirst"
"4167","121","62","Dual",3,0,"SRC2","return","p4","r7","3","MusicFirst"
"4168","121","63","Dual",4,0,"SRC2","return","p2","r7","5","LangFirst"
"4169","121","64","Dual",5,0,"SRC2","stay","p3","r7","4","MusicFirst"
"4170","121","65","Dual",2,0,"SRC2","return","p4","r7","3","MusicFirst"
"4171","121","66","Dual",5,0,"SRC2","stay","p2","r8","6","LangFirst"
"4172","121","67","Dual",2,0,"SRC2","return","p3","r8","5","MusicFirst"
"4173","121","68","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"4174","121","69","Dual",3,0,"SRC2","stay","p2","r8","6","MusicFirst"
"4175","121","70","Dual",3,0,"SRC2","return","p3","r8","5","MusicFirst"
"4176","121","71","Dual",2,1,"SRC2","stay","p4","r8","4","LangFirst"
"4321","122","0","Dual",6,1,"ORC","stay","p2","r6","4","LangFirst"
"4322","122","1","Dual",5,1,"ORC","return","p3","r6","3","MusicFirst"
"4323","122","2","Dual",5,0,"ORC","stay","p4","r6","2","MusicFirst"
"4324","122","3","Dual",6,1,"ORC","stay","p2","r6","4","LangFirst"
"4325","122","4","Dual",4,1,"ORC","return","p3","r6","3","MusicFirst"
"4326","122","5","Dual",4,1,"ORC","stay","p4","r6","2","MusicFirst"
"4327","122","6","Dual",3,1,"ORC","return","p2","r7","5","LangFirst"
"4328","122","7","Dual",4,1,"ORC","stay","p3","r7","4","LangFirst"
"4329","122","8","Dual",5,1,"ORC","return","p4","r7","3","LangFirst"
"4330","122","9","Dual",5,0,"ORC","return","p2","r7","5","LangFirst"
"4332","122","11","Dual",6,0,"ORC","return","p4","r7","3","LangFirst"
"4333","122","12","Dual",4,1,"ORC","stay","p2","r8","6","LangFirst"
"4334","122","13","Dual",5,1,"ORC","return","p3","r8","5","LangFirst"
"4336","122","15","Dual",5,1,"ORC","stay","p2","r8","6","MusicFirst"
"4337","122","16","Dual",6,1,"ORC","return","p3","r8","5","LangFirst"
"4338","122","17","Dual",3,0,"ORC","stay","p4","r8","4","LangFirst"
"4339","122","18","Dual",6,1,"SE","return","p2","r6","4","MusicFirst"
"4340","122","19","Dual",6,1,"SE","stay","p3","r6","3","MusicFirst"
"4341","122","20","Dual",5,1,"SE","return","p4","r6","2","MusicFirst"
"4342","122","21","Dual",6,1,"SE","return","p2","r6","4","LangFirst"
"4343","122","22","Dual",6,1,"SE","stay","p3","r6","3","MusicFirst"
"4344","122","23","Dual",5,1,"SE","return","p4","r6","2","LangFirst"
"4345","122","24","Dual",6,1,"SE","stay","p2","r7","5","MusicFirst"
"4347","122","26","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"4348","122","27","Dual",6,0,"SE","stay","p2","r7","5","MusicFirst"
"4349","122","28","Dual",6,1,"SE","return","p3","r7","4","LangFirst"
"4350","122","29","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"4351","122","30","Dual",3,1,"SE","return","p2","r8","6","MusicFirst"
"4353","122","32","Dual",3,0,"SE","return","p4","r8","4","LangFirst"
"4355","122","34","Dual",6,1,"SE","stay","p3","r8","5","MusicFirst"
"4356","122","35","Dual",5,1,"SE","return","p4","r8","4","MusicFirst"
"4357","122","36","Dual",3,1,"SRC1","return","p2","r6","4","MusicFirst"
"4358","122","37","Dual",3,1,"SRC1","stay","p3","r6","3","LangFirst"
"4359","122","38","Dual",2,1,"SRC1","return","p4","r6","2","LangFirst"
"4360","122","39","Dual",3,1,"SRC1","return","p2","r6","4","MusicFirst"
"4361","122","40","Dual",4,1,"SRC1","stay","p3","r6","3","LangFirst"
"4362","122","41","Dual",5,1,"SRC1","return","p4","r6","2","MusicFirst"
"4363","122","42","Dual",4,1,"SRC1","stay","p2","r7","5","MusicFirst"
"4364","122","43","Dual",5,1,"SRC1","return","p3","r7","4","LangFirst"
"4365","122","44","Dual",5,1,"SRC1","stay","p4","r7","3","MusicFirst"
"4366","122","45","Dual",6,1,"SRC1","stay","p2","r7","5","MusicFirst"
"4368","122","47","Dual",5,1,"SRC1","stay","p4","r7","3","LangFirst"
"4369","122","48","Dual",4,1,"SRC1","return","p2","r8","6","LangFirst"
"4370","122","49","Dual",5,0,"SRC1","stay","p3","r8","5","MusicFirst"
"4371","122","50","Dual",5,1,"SRC1","return","p4","r8","4","MusicFirst"
"4372","122","51","Dual",4,0,"SRC1","return","p2","r8","6","LangFirst"
"4373","122","52","Dual",5,1,"SRC1","stay","p3","r8","5","MusicFirst"
"4374","122","53","Dual",6,1,"SRC1","return","p4","r8","4","LangFirst"
"4376","122","55","Dual",5,1,"SRC2","return","p3","r6","3","LangFirst"
"4378","122","57","Dual",6,0,"SRC2","stay","p2","r6","4","LangFirst"
"4379","122","58","Dual",6,1,"SRC2","return","p3","r6","3","MusicFirst"
"4380","122","59","Dual",4,1,"SRC2","stay","p4","r6","2","MusicFirst"
"4381","122","60","Dual",5,1,"SRC2","return","p2","r7","5","LangFirst"
"4382","122","61","Dual",5,0,"SRC2","stay","p3","r7","4","MusicFirst"
"4383","122","62","Dual",4,0,"SRC2","return","p4","r7","3","MusicFirst"
"4384","122","63","Dual",6,1,"SRC2","return","p2","r7","5","LangFirst"
"4385","122","64","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"4386","122","65","Dual",6,0,"SRC2","return","p4","r7","3","MusicFirst"
"4387","122","66","Dual",6,1,"SRC2","stay","p2","r8","6","LangFirst"
"4388","122","67","Dual",5,1,"SRC2","return","p3","r8","5","MusicFirst"
"4389","122","68","Dual",4,0,"SRC2","stay","p4","r8","4","LangFirst"
"4390","122","69","Dual",6,0,"SRC2","stay","p2","r8","6","MusicFirst"
"4391","122","70","Dual",6,0,"SRC2","return","p3","r8","5","MusicFirst"
"4392","122","71","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"4537","123","0","Dual",5,1,"ORC","stay","p2","r6","4","LangFirst"
"4538","123","1","Dual",7,0,"ORC","return","p3","r6","3","MusicFirst"
"4539","123","2","Dual",5,0,"ORC","stay","p4","r6","2","MusicFirst"
"4540","123","3","Dual",6,0,"ORC","stay","p2","r6","4","LangFirst"
"4541","123","4","Dual",4,1,"ORC","return","p3","r6","3","MusicFirst"
"4542","123","5","Dual",5,0,"ORC","stay","p4","r6","2","MusicFirst"
"4544","123","7","Dual",6,0,"ORC","stay","p3","r7","4","LangFirst"
"4545","123","8","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"4546","123","9","Dual",1,0,"ORC","return","p2","r7","5","LangFirst"
"4547","123","10","Dual",5,1,"ORC","stay","p3","r7","4","MusicFirst"
"4548","123","11","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"4549","123","12","Dual",5,0,"ORC","stay","p2","r8","6","LangFirst"
"4551","123","14","Dual",7,1,"ORC","stay","p4","r8","4","LangFirst"
"4552","123","15","Dual",3,1,"ORC","stay","p2","r8","6","MusicFirst"
"4553","123","16","Dual",4,0,"ORC","return","p3","r8","5","LangFirst"
"4554","123","17","Dual",6,1,"ORC","stay","p4","r8","4","LangFirst"
"4555","123","18","Dual",7,0,"SE","return","p2","r6","4","MusicFirst"
"4556","123","19","Dual",5,0,"SE","stay","p3","r6","3","MusicFirst"
"4557","123","20","Dual",4,0,"SE","return","p4","r6","2","MusicFirst"
"4558","123","21","Dual",7,0,"SE","return","p2","r6","4","LangFirst"
"4559","123","22","Dual",3,1,"SE","stay","p3","r6","3","MusicFirst"
"4560","123","23","Dual",6,0,"SE","return","p4","r6","2","LangFirst"
"4561","123","24","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"4562","123","25","Dual",5,1,"SE","return","p3","r7","4","MusicFirst"
"4563","123","26","Dual",3,1,"SE","stay","p4","r7","3","MusicFirst"
"4564","123","27","Dual",4,1,"SE","stay","p2","r7","5","MusicFirst"
"4565","123","28","Dual",4,0,"SE","return","p3","r7","4","LangFirst"
"4566","123","29","Dual",3,1,"SE","stay","p4","r7","3","MusicFirst"
"4567","123","30","Dual",2,0,"SE","return","p2","r8","6","MusicFirst"
"4568","123","31","Dual",4,0,"SE","stay","p3","r8","5","LangFirst"
"4569","123","32","Dual",3,1,"SE","return","p4","r8","4","LangFirst"
"4570","123","33","Dual",2,1,"SE","return","p2","r8","6","LangFirst"
"4571","123","34","Dual",5,1,"SE","stay","p3","r8","5","MusicFirst"
"4572","123","35","Dual",1,1,"SE","return","p4","r8","4","MusicFirst"
"4573","123","36","Dual",5,1,"SRC1","return","p2","r6","4","MusicFirst"
"4574","123","37","Dual",5,1,"SRC1","stay","p3","r6","3","LangFirst"
"4575","123","38","Dual",7,1,"SRC1","return","p4","r6","2","LangFirst"
"4576","123","39","Dual",7,1,"SRC1","return","p2","r6","4","MusicFirst"
"4577","123","40","Dual",5,1,"SRC1","stay","p3","r6","3","LangFirst"
"4578","123","41","Dual",6,1,"SRC1","return","p4","r6","2","MusicFirst"
"4579","123","42","Dual",6,1,"SRC1","stay","p2","r7","5","MusicFirst"
"4580","123","43","Dual",4,1,"SRC1","return","p3","r7","4","LangFirst"
"4581","123","44","Dual",3,1,"SRC1","stay","p4","r7","3","MusicFirst"
"4582","123","45","Dual",7,0,"SRC1","stay","p2","r7","5","MusicFirst"
"4583","123","46","Dual",5,1,"SRC1","return","p3","r7","4","LangFirst"
"4584","123","47","Dual",1,1,"SRC1","stay","p4","r7","3","LangFirst"
"4585","123","48","Dual",3,1,"SRC1","return","p2","r8","6","LangFirst"
"4586","123","49","Dual",6,0,"SRC1","stay","p3","r8","5","MusicFirst"
"4587","123","50","Dual",2,1,"SRC1","return","p4","r8","4","MusicFirst"
"4588","123","51","Dual",1,0,"SRC1","return","p2","r8","6","LangFirst"
"4589","123","52","Dual",5,0,"SRC1","stay","p3","r8","5","MusicFirst"
"4590","123","53","Dual",1,1,"SRC1","return","p4","r8","4","LangFirst"
"4591","123","54","Dual",7,1,"SRC2","stay","p2","r6","4","LangFirst"
"4593","123","56","Dual",5,1,"SRC2","stay","p4","r6","2","LangFirst"
"4594","123","57","Dual",7,1,"SRC2","stay","p2","r6","4","LangFirst"
"4595","123","58","Dual",7,1,"SRC2","return","p3","r6","3","MusicFirst"
"4596","123","59","Dual",6,0,"SRC2","stay","p4","r6","2","MusicFirst"
"4597","123","60","Dual",2,1,"SRC2","return","p2","r7","5","LangFirst"
"4598","123","61","Dual",7,0,"SRC2","stay","p3","r7","4","MusicFirst"
"4599","123","62","Dual",3,1,"SRC2","return","p4","r7","3","MusicFirst"
"4600","123","63","Dual",3,1,"SRC2","return","p2","r7","5","LangFirst"
"4601","123","64","Dual",7,1,"SRC2","stay","p3","r7","4","MusicFirst"
"4602","123","65","Dual",3,0,"SRC2","return","p4","r7","3","MusicFirst"
"4603","123","66","Dual",4,1,"SRC2","stay","p2","r8","6","LangFirst"
"4604","123","67","Dual",1,0,"SRC2","return","p3","r8","5","MusicFirst"
"4605","123","68","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"4606","123","69","Dual",4,0,"SRC2","stay","p2","r8","6","MusicFirst"
"4607","123","70","Dual",2,1,"SRC2","return","p3","r8","5","MusicFirst"
"4608","123","71","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"4753","124","0","Dual",4,1,"ORC","stay","p2","r6","4","LangFirst"
"4754","124","1","Dual",5,1,"ORC","return","p3","r6","3","MusicFirst"
"4755","124","2","Dual",3,1,"ORC","stay","p4","r6","2","MusicFirst"
"4756","124","3","Dual",4,1,"ORC","stay","p2","r6","4","LangFirst"
"4757","124","4","Dual",4,1,"ORC","return","p3","r6","3","MusicFirst"
"4758","124","5","Dual",4,1,"ORC","stay","p4","r6","2","MusicFirst"
"4759","124","6","Dual",2,1,"ORC","return","p2","r7","5","LangFirst"
"4760","124","7","Dual",5,1,"ORC","stay","p3","r7","4","LangFirst"
"4761","124","8","Dual",4,0,"ORC","return","p4","r7","3","LangFirst"
"4762","124","9","Dual",3,1,"ORC","return","p2","r7","5","LangFirst"
"4763","124","10","Dual",5,1,"ORC","stay","p3","r7","4","MusicFirst"
"4766","124","13","Dual",2,1,"ORC","return","p3","r8","5","LangFirst"
"4767","124","14","Dual",2,1,"ORC","stay","p4","r8","4","LangFirst"
"4769","124","16","Dual",5,0,"ORC","return","p3","r8","5","LangFirst"
"4770","124","17","Dual",4,1,"ORC","stay","p4","r8","4","LangFirst"
"4771","124","18","Dual",5,0,"SE","return","p2","r6","4","MusicFirst"
"4772","124","19","Dual",5,1,"SE","stay","p3","r6","3","MusicFirst"
"4773","124","20","Dual",5,1,"SE","return","p4","r6","2","MusicFirst"
"4774","124","21","Dual",5,1,"SE","return","p2","r6","4","LangFirst"
"4775","124","22","Dual",2,1,"SE","stay","p3","r6","3","MusicFirst"
"4776","124","23","Dual",3,1,"SE","return","p4","r6","2","LangFirst"
"4777","124","24","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"4778","124","25","Dual",3,1,"SE","return","p3","r7","4","MusicFirst"
"4779","124","26","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"4780","124","27","Dual",6,1,"SE","stay","p2","r7","5","MusicFirst"
"4781","124","28","Dual",6,1,"SE","return","p3","r7","4","LangFirst"
"4782","124","29","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"4783","124","30","Dual",2,1,"SE","return","p2","r8","6","MusicFirst"
"4784","124","31","Dual",3,1,"SE","stay","p3","r8","5","LangFirst"
"4785","124","32","Dual",3,1,"SE","return","p4","r8","4","LangFirst"
"4787","124","34","Dual",3,0,"SE","stay","p3","r8","5","MusicFirst"
"4788","124","35","Dual",4,1,"SE","return","p4","r8","4","MusicFirst"
"4789","124","36","Dual",6,1,"SRC1","return","p2","r6","4","MusicFirst"
"4790","124","37","Dual",6,1,"SRC1","stay","p3","r6","3","LangFirst"
"4791","124","38","Dual",4,1,"SRC1","return","p4","r6","2","LangFirst"
"4793","124","40","Dual",5,1,"SRC1","stay","p3","r6","3","LangFirst"
"4794","124","41","Dual",6,1,"SRC1","return","p4","r6","2","MusicFirst"
"4795","124","42","Dual",4,1,"SRC1","stay","p2","r7","5","MusicFirst"
"4796","124","43","Dual",3,1,"SRC1","return","p3","r7","4","LangFirst"
"4797","124","44","Dual",3,1,"SRC1","stay","p4","r7","3","MusicFirst"
"4798","124","45","Dual",5,1,"SRC1","stay","p2","r7","5","MusicFirst"
"4799","124","46","Dual",3,1,"SRC1","return","p3","r7","4","LangFirst"
"4800","124","47","Dual",6,1,"SRC1","stay","p4","r7","3","LangFirst"
"4801","124","48","Dual",3,1,"SRC1","return","p2","r8","6","LangFirst"
"4802","124","49","Dual",5,1,"SRC1","stay","p3","r8","5","MusicFirst"
"4803","124","50","Dual",2,0,"SRC1","return","p4","r8","4","MusicFirst"
"4804","124","51","Dual",2,1,"SRC1","return","p2","r8","6","LangFirst"
"4805","124","52","Dual",6,1,"SRC1","stay","p3","r8","5","MusicFirst"
"4806","124","53","Dual",3,1,"SRC1","return","p4","r8","4","LangFirst"
"4807","124","54","Dual",4,1,"SRC2","stay","p2","r6","4","LangFirst"
"4808","124","55","Dual",5,1,"SRC2","return","p3","r6","3","LangFirst"
"4809","124","56","Dual",5,1,"SRC2","stay","p4","r6","2","LangFirst"
"4810","124","57","Dual",4,1,"SRC2","stay","p2","r6","4","LangFirst"
"4811","124","58","Dual",5,0,"SRC2","return","p3","r6","3","MusicFirst"
"4812","124","59","Dual",4,0,"SRC2","stay","p4","r6","2","MusicFirst"
"4813","124","60","Dual",3,1,"SRC2","return","p2","r7","5","LangFirst"
"4814","124","61","Dual",5,0,"SRC2","stay","p3","r7","4","MusicFirst"
"4815","124","62","Dual",2,0,"SRC2","return","p4","r7","3","MusicFirst"
"4816","124","63","Dual",2,1,"SRC2","return","p2","r7","5","LangFirst"
"4817","124","64","Dual",4,0,"SRC2","stay","p3","r7","4","MusicFirst"
"4818","124","65","Dual",1,0,"SRC2","return","p4","r7","3","MusicFirst"
"4819","124","66","Dual",4,1,"SRC2","stay","p2","r8","6","LangFirst"
"4820","124","67","Dual",2,0,"SRC2","return","p3","r8","5","MusicFirst"
"4821","124","68","Dual",3,1,"SRC2","stay","p4","r8","4","LangFirst"
"4822","124","69","Dual",5,0,"SRC2","stay","p2","r8","6","MusicFirst"
"4823","124","70","Dual",3,0,"SRC2","return","p3","r8","5","MusicFirst"
"4824","124","71","Dual",5,1,"SRC2","stay","p4","r8","4","LangFirst"
"4969","125","0","Dual",6,1,"ORC","stay","p2","r6","4","LangFirst"
"4970","125","1","Dual",7,0,"ORC","return","p3","r6","3","MusicFirst"
"4971","125","2","Dual",7,1,"ORC","stay","p4","r6","2","MusicFirst"
"4972","125","3","Dual",6,1,"ORC","stay","p2","r6","4","LangFirst"
"4973","125","4","Dual",6,1,"ORC","return","p3","r6","3","MusicFirst"
"4974","125","5","Dual",7,1,"ORC","stay","p4","r6","2","MusicFirst"
"4975","125","6","Dual",6,1,"ORC","return","p2","r7","5","LangFirst"
"4976","125","7","Dual",7,1,"ORC","stay","p3","r7","4","LangFirst"
"4977","125","8","Dual",2,1,"ORC","return","p4","r7","3","LangFirst"
"4978","125","9","Dual",5,1,"ORC","return","p2","r7","5","LangFirst"
"4979","125","10","Dual",7,1,"ORC","stay","p3","r7","4","MusicFirst"
"4980","125","11","Dual",5,1,"ORC","return","p4","r7","3","LangFirst"
"4981","125","12","Dual",7,1,"ORC","stay","p2","r8","6","LangFirst"
"4982","125","13","Dual",5,1,"ORC","return","p3","r8","5","LangFirst"
"4983","125","14","Dual",5,1,"ORC","stay","p4","r8","4","LangFirst"
"4984","125","15","Dual",6,1,"ORC","stay","p2","r8","6","MusicFirst"
"4985","125","16","Dual",2,1,"ORC","return","p3","r8","5","LangFirst"
"4986","125","17","Dual",5,1,"ORC","stay","p4","r8","4","LangFirst"
"4987","125","18","Dual",7,1,"SE","return","p2","r6","4","MusicFirst"
"4988","125","19","Dual",7,1,"SE","stay","p3","r6","3","MusicFirst"
"4989","125","20","Dual",7,1,"SE","return","p4","r6","2","MusicFirst"
"4990","125","21","Dual",6,1,"SE","return","p2","r6","4","LangFirst"
"4991","125","22","Dual",7,1,"SE","stay","p3","r6","3","MusicFirst"
"4992","125","23","Dual",6,1,"SE","return","p4","r6","2","LangFirst"
"4993","125","24","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
