"","subj","TaskType","Music_resp","whichfirst","ReturnStay","PivotPlace","ReturnPlace","PivRetDist"
"2603","114","Dual",7,"MusicFirst","stay","p3","r7","4"
"2604","114","Dual",4,"LangFirst","return","p4","r7","3"
"2605","114","Dual",7,"LangFirst","stay","p2","r8","6"
"2606","114","Dual",4,"LangFirst","return","p3","r8","5"
"2607","114","Dual",4,"LangFirst","stay","p4","r8","4"
"2608","114","Dual",4,"MusicFirst","stay","p2","r8","6"
"2610","114","Dual",4,"LangFirst","stay","p4","r8","4"
"2611","114","Dual",4,"MusicFirst","return","p2","r6","4"
"2612","114","Dual",7,"MusicFirst","stay","p3","r6","3"
"2613","114","Dual",7,"MusicFirst","return","p4","r6","2"
"2614","114","Dual",7,"LangFirst","return","p2","r6","4"
"2615","114","Dual",7,"MusicFirst","stay","p3","r6","3"
"2617","114","Dual",7,"MusicFirst","stay","p2","r7","5"
"2618","114","Dual",4,"MusicFirst","return","p3","r7","4"
"2619","114","Dual",7,"MusicFirst","stay","p4","r7","3"
"2620","114","Dual",4,"MusicFirst","stay","p2","r7","5"
"2621","114","Dual",4,"LangFirst","return","p3","r7","4"
"2622","114","Dual",4,"MusicFirst","stay","p4","r7","3"
"2623","114","Dual",4,"MusicFirst","return","p2","r8","6"
"2624","114","Dual",7,"LangFirst","stay","p3","r8","5"
"2625","114","Dual",1,"LangFirst","return","p4","r8","4"
"2627","114","Dual",7,"MusicFirst","stay","p3","r8","5"
"2628","114","Dual",1,"MusicFirst","return","p4","r8","4"
"2629","114","Dual",4,"MusicFirst","return","p2","r6","4"
"2630","114","Dual",7,"LangFirst","stay","p3","r6","3"
"2631","114","Dual",4,"LangFirst","return","p4","r6","2"
"2632","114","Dual",7,"MusicFirst","return","p2","r6","4"
"2633","114","Dual",7,"LangFirst","stay","p3","r6","3"
"2634","114","Dual",4,"MusicFirst","return","p4","r6","2"
"2635","114","Dual",1,"MusicFirst","stay","p2","r7","5"
"2636","114","Dual",4,"LangFirst","return","p3","r7","4"
"2637","114","Dual",4,"MusicFirst","stay","p4","r7","3"
"2639","114","Dual",7,"LangFirst","return","p3","r7","4"
"2640","114","Dual",4,"LangFirst","stay","p4","r7","3"
"2642","114","Dual",4,"MusicFirst","stay","p3","r8","5"
"2643","114","Dual",7,"MusicFirst","return","p4","r8","4"
"2644","114","Dual",7,"LangFirst","return","p2","r8","6"
"2645","114","Dual",1,"MusicFirst","stay","p3","r8","5"
"2646","114","Dual",4,"LangFirst","return","p4","r8","4"
"2647","114","Dual",7,"LangFirst","stay","p2","r6","4"
"2648","114","Dual",7,"LangFirst","return","p3","r6","3"
"2649","114","Dual",7,"LangFirst","stay","p4","r6","2"
"2650","114","Dual",7,"LangFirst","stay","p2","r6","4"
"2651","114","Dual",7,"MusicFirst","return","p3","r6","3"
"2652","114","Dual",4,"MusicFirst","stay","p4","r6","2"
"2653","114","Dual",7,"LangFirst","return","p2","r7","5"
"2654","114","Dual",7,"MusicFirst","stay","p3","r7","4"
"2655","114","Dual",4,"MusicFirst","return","p4","r7","3"
"2656","114","Dual",4,"LangFirst","return","p2","r7","5"
"2657","114","Dual",4,"MusicFirst","stay","p3","r7","4"
"2658","114","Dual",7,"MusicFirst","return","p4","r7","3"
"2659","114","Dual",4,"LangFirst","stay","p2","r8","6"
"2660","114","Dual",1,"MusicFirst","return","p3","r8","5"
"2661","114","Dual",7,"LangFirst","stay","p4","r8","4"
"2662","114","Dual",7,"MusicFirst","stay","p2","r8","6"
"2663","114","Dual",6,"MusicFirst","return","p3","r8","5"
"2737","114","Music",1,"MusicFirst","return","p2","r6","4"
"2739","114","Music",7,"MusicFirst","return","p2","r7","5"
"2740","114","Music",1,"MusicFirst","stay","p2","r7","5"
"2741","114","Music",4,"MusicFirst","return","p2","r8","6"
"2743","114","Music",4,"MusicFirst","return","p3","r6","3"
"2746","114","Music",7,"MusicFirst","stay","p3","r7","4"
"2747","114","Music",1,"MusicFirst","return","p3","r8","5"
"2748","114","Music",7,"MusicFirst","stay","p3","r8","5"
"2749","114","Music",7,"MusicFirst","return","p4","r6","2"
"2750","114","Music",7,"MusicFirst","stay","p4","r6","2"
"2751","114","Music",4,"MusicFirst","return","p4","r7","3"
"2753","114","Music",4,"MusicFirst","return","p4","r8","4"
"2755","114","Music",4,"MusicFirst","return","p2","r6","4"
"2756","114","Music",7,"MusicFirst","stay","p2","r6","4"
"2757","114","Music",7,"MusicFirst","return","p2","r7","5"
"2759","114","Music",1,"MusicFirst","return","p2","r8","6"
"2760","114","Music",7,"MusicFirst","stay","p2","r8","6"
"2761","114","Music",7,"MusicFirst","return","p3","r6","3"
"2762","114","Music",7,"MusicFirst","stay","p3","r6","3"
"2763","114","Music",7,"MusicFirst","return","p3","r7","4"
"2764","114","Music",7,"MusicFirst","stay","p3","r7","4"
"2765","114","Music",1,"MusicFirst","return","p3","r8","5"
"2766","114","Music",7,"MusicFirst","stay","p3","r8","5"
"2767","114","Music",7,"MusicFirst","return","p4","r6","2"
"2768","114","Music",7,"MusicFirst","stay","p4","r6","2"
"2769","114","Music",4,"MusicFirst","return","p4","r7","3"
"2770","114","Music",1,"MusicFirst","stay","p4","r7","3"
"2771","114","Music",1,"MusicFirst","return","p4","r8","4"
"2772","114","Music",4,"MusicFirst","stay","p4","r8","4"
"2773","114","Music",4,"MusicFirst","return","p2","r6","4"
"2774","114","Music",7,"MusicFirst","stay","p2","r6","4"
"2775","114","Music",4,"MusicFirst","return","p2","r7","5"
"2776","114","Music",7,"MusicFirst","stay","p2","r7","5"
"2777","114","Music",1,"MusicFirst","return","p2","r8","6"
"2778","114","Music",7,"MusicFirst","stay","p2","r8","6"
"2779","114","Music",7,"MusicFirst","return","p3","r6","3"
"2780","114","Music",4,"MusicFirst","stay","p3","r6","3"
"2781","114","Music",7,"MusicFirst","return","p3","r7","4"
"2782","114","Music",7,"MusicFirst","stay","p3","r7","4"
"2783","114","Music",1,"MusicFirst","return","p3","r8","5"
"2784","114","Music",7,"MusicFirst","stay","p3","r8","5"
"2785","114","Music",7,"MusicFirst","return","p4","r6","2"
"2786","114","Music",4,"MusicFirst","stay","p4","r6","2"
"2787","114","Music",1,"MusicFirst","return","p4","r7","3"
"2788","114","Music",4,"MusicFirst","stay","p4","r7","3"
"2789","114","Music",1,"MusicFirst","return","p4","r8","4"
"2790","114","Music",7,"MusicFirst","stay","p4","r8","4"
"2791","114","Music",7,"MusicFirst","return","p2","r6","4"
"2792","114","Music",7,"MusicFirst","stay","p2","r6","4"
"2793","114","Music",1,"MusicFirst","return","p2","r7","5"
"2794","114","Music",7,"MusicFirst","stay","p2","r7","5"
"2795","114","Music",1,"MusicFirst","return","p2","r8","6"
"2796","114","Music",1,"MusicFirst","stay","p2","r8","6"
"2797","114","Music",7,"MusicFirst","return","p3","r6","3"
"2798","114","Music",4,"MusicFirst","stay","p3","r6","3"
"2799","114","Music",7,"MusicFirst","return","p3","r7","4"
"2800","114","Music",7,"MusicFirst","stay","p3","r7","4"
"2801","114","Music",4,"MusicFirst","return","p3","r8","5"
"2802","114","Music",1,"MusicFirst","stay","p3","r8","5"
"2803","114","Music",4,"MusicFirst","return","p4","r6","2"
"2804","114","Music",7,"MusicFirst","stay","p4","r6","2"
"2805","114","Music",1,"MusicFirst","return","p4","r7","3"
"2806","114","Music",7,"MusicFirst","stay","p4","r7","3"
"2807","114","Music",1,"MusicFirst","return","p4","r8","4"
"2808","114","Music",7,"MusicFirst","stay","p4","r8","4"
"2810","115","Dual",4,"MusicFirst","return","p3","r6","3"
"2811","115","Dual",4,"MusicFirst","stay","p4","r6","2"
"2812","115","Dual",3,"LangFirst","stay","p2","r6","4"
"2813","115","Dual",5,"MusicFirst","return","p3","r6","3"
"2814","115","Dual",4,"MusicFirst","stay","p4","r6","2"
"2815","115","Dual",5,"LangFirst","return","p2","r7","5"
"2816","115","Dual",3,"LangFirst","stay","p3","r7","4"
"2817","115","Dual",5,"LangFirst","return","p4","r7","3"
"2818","115","Dual",5,"LangFirst","return","p2","r7","5"
"2819","115","Dual",5,"MusicFirst","stay","p3","r7","4"
"2820","115","Dual",3,"LangFirst","return","p4","r7","3"
"2821","115","Dual",3,"LangFirst","stay","p2","r8","6"
"2822","115","Dual",4,"LangFirst","return","p3","r8","5"
"2823","115","Dual",5,"LangFirst","stay","p4","r8","4"
"2824","115","Dual",3,"MusicFirst","stay","p2","r8","6"
"2825","115","Dual",4,"LangFirst","return","p3","r8","5"
"2827","115","Dual",4,"MusicFirst","return","p2","r6","4"
"2828","115","Dual",4,"MusicFirst","stay","p3","r6","3"
"2830","115","Dual",4,"LangFirst","return","p2","r6","4"
"2831","115","Dual",4,"MusicFirst","stay","p3","r6","3"
"2832","115","Dual",5,"LangFirst","return","p4","r6","2"
"2833","115","Dual",4,"MusicFirst","stay","p2","r7","5"
"2834","115","Dual",3,"MusicFirst","return","p3","r7","4"
"2835","115","Dual",3,"MusicFirst","stay","p4","r7","3"
"2836","115","Dual",5,"MusicFirst","stay","p2","r7","5"
"2837","115","Dual",3,"LangFirst","return","p3","r7","4"
"2838","115","Dual",4,"MusicFirst","stay","p4","r7","3"
"2839","115","Dual",3,"MusicFirst","return","p2","r8","6"
"2840","115","Dual",3,"LangFirst","stay","p3","r8","5"
"2841","115","Dual",5,"LangFirst","return","p4","r8","4"
"2842","115","Dual",2,"LangFirst","return","p2","r8","6"
"2843","115","Dual",4,"MusicFirst","stay","p3","r8","5"
"2844","115","Dual",4,"MusicFirst","return","p4","r8","4"
"2845","115","Dual",2,"MusicFirst","return","p2","r6","4"
"2846","115","Dual",4,"LangFirst","stay","p3","r6","3"
"2847","115","Dual",3,"LangFirst","return","p4","r6","2"
"2848","115","Dual",4,"MusicFirst","return","p2","r6","4"
"2849","115","Dual",5,"LangFirst","stay","p3","r6","3"
"2850","115","Dual",2,"MusicFirst","return","p4","r6","2"
"2852","115","Dual",5,"LangFirst","return","p3","r7","4"
"2853","115","Dual",3,"MusicFirst","stay","p4","r7","3"
"2854","115","Dual",4,"MusicFirst","stay","p2","r7","5"
"2855","115","Dual",4,"LangFirst","return","p3","r7","4"
"2856","115","Dual",4,"LangFirst","stay","p4","r7","3"
"2857","115","Dual",6,"LangFirst","return","p2","r8","6"
"2858","115","Dual",4,"MusicFirst","stay","p3","r8","5"
"2859","115","Dual",3,"MusicFirst","return","p4","r8","4"
"2861","115","Dual",6,"MusicFirst","stay","p3","r8","5"
"2862","115","Dual",3,"LangFirst","return","p4","r8","4"
"2863","115","Dual",4,"LangFirst","stay","p2","r6","4"
"2864","115","Dual",3,"LangFirst","return","p3","r6","3"
"2865","115","Dual",4,"LangFirst","stay","p4","r6","2"
"2866","115","Dual",3,"LangFirst","stay","p2","r6","4"
"2867","115","Dual",3,"MusicFirst","return","p3","r6","3"
"2868","115","Dual",4,"MusicFirst","stay","p4","r6","2"
"2869","115","Dual",2,"LangFirst","return","p2","r7","5"
"2870","115","Dual",4,"MusicFirst","stay","p3","r7","4"
"2871","115","Dual",2,"MusicFirst","return","p4","r7","3"
"2872","115","Dual",4,"LangFirst","return","p2","r7","5"
"2873","115","Dual",5,"MusicFirst","stay","p3","r7","4"
"2874","115","Dual",3,"MusicFirst","return","p4","r7","3"
"2875","115","Dual",5,"LangFirst","stay","p2","r8","6"
"2876","115","Dual",3,"MusicFirst","return","p3","r8","5"
"2877","115","Dual",5,"LangFirst","stay","p4","r8","4"
"2878","115","Dual",3,"MusicFirst","stay","p2","r8","6"
"2879","115","Dual",3,"MusicFirst","return","p3","r8","5"
"2880","115","Dual",4,"LangFirst","stay","p4","r8","4"
"2953","115","Music",4,"MusicFirst","return","p2","r6","4"
"2954","115","Music",3,"MusicFirst","stay","p2","r6","4"
"2955","115","Music",2,"MusicFirst","return","p2","r7","5"
"2956","115","Music",4,"MusicFirst","stay","p2","r7","5"
"2957","115","Music",5,"MusicFirst","return","p2","r8","6"
"2958","115","Music",4,"MusicFirst","stay","p2","r8","6"
"2959","115","Music",4,"MusicFirst","return","p3","r6","3"
"2960","115","Music",4,"MusicFirst","stay","p3","r6","3"
"2961","115","Music",3,"MusicFirst","return","p3","r7","4"
"2962","115","Music",4,"MusicFirst","stay","p3","r7","4"
"2964","115","Music",4,"MusicFirst","stay","p3","r8","5"
"2965","115","Music",3,"MusicFirst","return","p4","r6","2"
"2966","115","Music",4,"MusicFirst","stay","p4","r6","2"
"2967","115","Music",6,"MusicFirst","return","p4","r7","3"
"2968","115","Music",3,"MusicFirst","stay","p4","r7","3"
"2969","115","Music",3,"MusicFirst","return","p4","r8","4"
"2970","115","Music",4,"MusicFirst","stay","p4","r8","4"
"2972","115","Music",3,"MusicFirst","stay","p2","r6","4"
"2973","115","Music",4,"MusicFirst","return","p2","r7","5"
"2974","115","Music",4,"MusicFirst","stay","p2","r7","5"
"2975","115","Music",3,"MusicFirst","return","p2","r8","6"
"2977","115","Music",3,"MusicFirst","return","p3","r6","3"
"2978","115","Music",3,"MusicFirst","stay","p3","r6","3"
"2979","115","Music",3,"MusicFirst","return","p3","r7","4"
"2980","115","Music",4,"MusicFirst","stay","p3","r7","4"
"2981","115","Music",2,"MusicFirst","return","p3","r8","5"
"2982","115","Music",3,"MusicFirst","stay","p3","r8","5"
"2983","115","Music",1,"MusicFirst","return","p4","r6","2"
"2984","115","Music",3,"MusicFirst","stay","p4","r6","2"
"2985","115","Music",5,"MusicFirst","return","p4","r7","3"
"2986","115","Music",3,"MusicFirst","stay","p4","r7","3"
"2987","115","Music",2,"MusicFirst","return","p4","r8","4"
"2988","115","Music",6,"MusicFirst","stay","p4","r8","4"
"2989","115","Music",3,"MusicFirst","return","p2","r6","4"
"2990","115","Music",2,"MusicFirst","stay","p2","r6","4"
"2992","115","Music",3,"MusicFirst","stay","p2","r7","5"
"2993","115","Music",3,"MusicFirst","return","p2","r8","6"
"2994","115","Music",4,"MusicFirst","stay","p2","r8","6"
"2995","115","Music",5,"MusicFirst","return","p3","r6","3"
"2996","115","Music",4,"MusicFirst","stay","p3","r6","3"
"2997","115","Music",3,"MusicFirst","return","p3","r7","4"
"2998","115","Music",2,"MusicFirst","stay","p3","r7","4"
"3000","115","Music",5,"MusicFirst","stay","p3","r8","5"
"3001","115","Music",2,"MusicFirst","return","p4","r6","2"
"3002","115","Music",6,"MusicFirst","stay","p4","r6","2"
"3003","115","Music",4,"MusicFirst","return","p4","r7","3"
"3004","115","Music",3,"MusicFirst","stay","p4","r7","3"
"3005","115","Music",3,"MusicFirst","return","p4","r8","4"
"3006","115","Music",5,"MusicFirst","stay","p4","r8","4"
"3007","115","Music",2,"MusicFirst","return","p2","r6","4"
"3008","115","Music",2,"MusicFirst","stay","p2","r6","4"
"3009","115","Music",3,"MusicFirst","return","p2","r7","5"
"3010","115","Music",3,"MusicFirst","stay","p2","r7","5"
"3011","115","Music",2,"MusicFirst","return","p2","r8","6"
"3012","115","Music",4,"MusicFirst","stay","p2","r8","6"
"3013","115","Music",2,"MusicFirst","return","p3","r6","3"
"3014","115","Music",5,"MusicFirst","stay","p3","r6","3"
"3015","115","Music",1,"MusicFirst","return","p3","r7","4"
"3016","115","Music",2,"MusicFirst","stay","p3","r7","4"
"3017","115","Music",3,"MusicFirst","return","p3","r8","5"
"3018","115","Music",5,"MusicFirst","stay","p3","r8","5"
"3019","115","Music",2,"MusicFirst","return","p4","r6","2"
"3020","115","Music",4,"MusicFirst","stay","p4","r6","2"
"3021","115","Music",4,"MusicFirst","return","p4","r7","3"
"3022","115","Music",5,"MusicFirst","stay","p4","r7","3"
"3023","115","Music",2,"MusicFirst","return","p4","r8","4"
"3024","115","Music",4,"MusicFirst","stay","p4","r8","4"
"3025","116","Dual",2,"LangFirst","stay","p2","r6","4"
"3026","116","Dual",6,"MusicFirst","return","p3","r6","3"
"3027","116","Dual",5,"MusicFirst","stay","p4","r6","2"
"3028","116","Dual",6,"LangFirst","stay","p2","r6","4"
"3029","116","Dual",4,"MusicFirst","return","p3","r6","3"
"3030","116","Dual",7,"MusicFirst","stay","p4","r6","2"
"3031","116","Dual",1,"LangFirst","return","p2","r7","5"
"3032","116","Dual",3,"LangFirst","stay","p3","r7","4"
"3033","116","Dual",2,"LangFirst","return","p4","r7","3"
"3034","116","Dual",3,"LangFirst","return","p2","r7","5"
"3035","116","Dual",7,"MusicFirst","stay","p3","r7","4"
"3036","116","Dual",4,"LangFirst","return","p4","r7","3"
"3037","116","Dual",4,"LangFirst","stay","p2","r8","6"
"3038","116","Dual",2,"LangFirst","return","p3","r8","5"
"3039","116","Dual",2,"LangFirst","stay","p4","r8","4"
"3040","116","Dual",6,"MusicFirst","stay","p2","r8","6"
"3041","116","Dual",3,"LangFirst","return","p3","r8","5"
"3042","116","Dual",2,"LangFirst","stay","p4","r8","4"
"3043","116","Dual",1,"MusicFirst","return","p2","r6","4"
"3044","116","Dual",4,"MusicFirst","stay","p3","r6","3"
"3045","116","Dual",5,"MusicFirst","return","p4","r6","2"
"3046","116","Dual",3,"LangFirst","return","p2","r6","4"
"3047","116","Dual",4,"MusicFirst","stay","p3","r6","3"
"3048","116","Dual",5,"LangFirst","return","p4","r6","2"
"3049","116","Dual",6,"MusicFirst","stay","p2","r7","5"
"3050","116","Dual",3,"MusicFirst","return","p3","r7","4"
"3051","116","Dual",5,"MusicFirst","stay","p4","r7","3"
"3052","116","Dual",6,"MusicFirst","stay","p2","r7","5"
"3053","116","Dual",2,"LangFirst","return","p3","r7","4"
"3054","116","Dual",3,"MusicFirst","stay","p4","r7","3"
"3055","116","Dual",3,"MusicFirst","return","p2","r8","6"
"3056","116","Dual",5,"LangFirst","stay","p3","r8","5"
"3057","116","Dual",1,"LangFirst","return","p4","r8","4"
"3059","116","Dual",7,"MusicFirst","stay","p3","r8","5"
"3060","116","Dual",4,"MusicFirst","return","p4","r8","4"
"3061","116","Dual",1,"MusicFirst","return","p2","r6","4"
"3062","116","Dual",3,"LangFirst","stay","p3","r6","3"
"3063","116","Dual",3,"LangFirst","return","p4","r6","2"
"3064","116","Dual",7,"MusicFirst","return","p2","r6","4"
"3065","116","Dual",2,"LangFirst","stay","p3","r6","3"
"3066","116","Dual",2,"MusicFirst","return","p4","r6","2"
"3067","116","Dual",5,"MusicFirst","stay","p2","r7","5"
"3069","116","Dual",4,"MusicFirst","stay","p4","r7","3"
"3070","116","Dual",5,"MusicFirst","stay","p2","r7","5"
"3071","116","Dual",4,"LangFirst","return","p3","r7","4"
"3072","116","Dual",5,"LangFirst","stay","p4","r7","3"
"3073","116","Dual",4,"LangFirst","return","p2","r8","6"
"3074","116","Dual",6,"MusicFirst","stay","p3","r8","5"
"3075","116","Dual",2,"MusicFirst","return","p4","r8","4"
"3077","116","Dual",3,"MusicFirst","stay","p3","r8","5"
"3078","116","Dual",1,"LangFirst","return","p4","r8","4"
"3079","116","Dual",5,"LangFirst","stay","p2","r6","4"
"3080","116","Dual",4,"LangFirst","return","p3","r6","3"
"3081","116","Dual",3,"LangFirst","stay","p4","r6","2"
"3082","116","Dual",6,"LangFirst","stay","p2","r6","4"
"3083","116","Dual",5,"MusicFirst","return","p3","r6","3"
"3084","116","Dual",7,"MusicFirst","stay","p4","r6","2"
"3085","116","Dual",3,"LangFirst","return","p2","r7","5"
"3086","116","Dual",5,"MusicFirst","stay","p3","r7","4"
"3087","116","Dual",2,"MusicFirst","return","p4","r7","3"
"3088","116","Dual",2,"LangFirst","return","p2","r7","5"
"3089","116","Dual",4,"MusicFirst","stay","p3","r7","4"
"3090","116","Dual",2,"MusicFirst","return","p4","r7","3"
"3091","116","Dual",4,"LangFirst","stay","p2","r8","6"
"3092","116","Dual",3,"MusicFirst","return","p3","r8","5"
