,subj,TaskType,SentStruct,Lang_ACC,whichfirst,SStype,QLang1_firstsubj,QLang2_firstsubj,QLang
3264,117,Dual,SE,1,LangFirst,low,yes,no,QLang1
3265,117,Dual,SE,1,MusicFirst,low,yes,no,QLang1
3266,117,Dual,SE,1,MusicFirst,low,yes,no,QLang2
3267,117,Dual,SE,0,MusicFirst,low,yes,no,QLang2
3268,117,Dual,SE,0,MusicFirst,low,no,yes,QLang1
3269,117,Dual,SE,1,LangFirst,low,no,yes,QLang1
3270,117,Dual,SE,1,MusicFirst,low,no,yes,QLang2
3271,117,Dual,SE,1,MusicFirst,low,no,yes,QLang1
3272,117,Dual,SE,0,LangFirst,low,yes,no,QLang1
3273,117,Dual,SE,1,LangFirst,low,no,yes,QLang1
3274,117,Dual,SE,1,LangFirst,low,no,yes,QLang2
3275,117,Dual,SE,0,MusicFirst,low,no,yes,QLang2
3276,117,Dual,SE,1,MusicFirst,low,yes,no,QLang1
3277,117,Dual,SRC1,1,MusicFirst,low,no,yes,QLang1
3278,117,Dual,SRC1,0,LangFirst,low,no,yes,QLang1
3280,117,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
3281,117,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
3282,117,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
3283,117,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
3284,117,Dual,SRC1,1,LangFirst,low,no,yes,QLang2
3285,117,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
3286,117,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
3287,117,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
3288,117,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
3289,117,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
3290,117,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
3291,117,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
3292,117,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
3293,117,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
3294,117,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
3295,117,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3297,117,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
3298,117,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3299,117,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
3300,117,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
3301,117,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3302,117,Dual,SRC2,0,MusicFirst,high,yes,no,QLang2
3303,117,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
3304,117,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3305,117,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
3306,117,Dual,SRC2,1,MusicFirst,high,no,yes,QLang1
3307,117,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
3308,117,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
3309,117,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
3310,117,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
3311,117,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
3312,117,Dual,SRC2,1,LangFirst,high,yes,no,QLang1
3313,117,Lang,ORC,1,LangFirst,high,no,yes,QLang2
3314,117,Lang,ORC,1,LangFirst,high,no,yes,QLang2
3315,117,Lang,ORC,0,LangFirst,high,yes,no,QLang1
3316,117,Lang,ORC,1,LangFirst,high,no,no,QLang2
3317,117,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3318,117,Lang,ORC,0,LangFirst,high,no,yes,QLang1
3319,117,Lang,ORC,0,LangFirst,high,no,yes,QLang2
3320,117,Lang,ORC,1,LangFirst,high,no,yes,QLang2
3321,117,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3322,117,Lang,ORC,1,LangFirst,high,no,yes,QLang1
3323,117,Lang,ORC,1,LangFirst,high,no,yes,QLang1
3324,117,Lang,ORC,0,LangFirst,high,yes,no,QLang2
3325,117,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3326,117,Lang,ORC,0,LangFirst,high,yes,no,QLang2
3327,117,Lang,ORC,0,LangFirst,high,no,yes,QLang1
3328,117,Lang,ORC,1,LangFirst,high,yes,no,QLang1
3329,117,Lang,ORC,1,LangFirst,high,yes,no,QLang1
3330,117,Lang,ORC,1,LangFirst,high,no,yes,QLang1
3331,117,Lang,SE,1,LangFirst,low,yes,no,QLang2
3332,117,Lang,SE,1,LangFirst,low,yes,no,QLang2
3333,117,Lang,SE,1,LangFirst,low,yes,no,QLang1
3334,117,Lang,SE,1,LangFirst,low,yes,no,QLang1
3335,117,Lang,SE,1,LangFirst,low,no,yes,QLang1
3337,117,Lang,SE,1,LangFirst,low,no,yes,QLang1
3338,117,Lang,SE,1,LangFirst,low,no,yes,QLang2
3339,117,Lang,SE,1,LangFirst,low,yes,no,QLang2
3340,117,Lang,SE,1,LangFirst,low,no,yes,QLang1
3341,117,Lang,SE,1,LangFirst,low,yes,no,QLang1
3342,117,Lang,SE,1,LangFirst,low,no,yes,QLang2
3343,117,Lang,SE,1,LangFirst,low,yes,no,QLang1
3344,117,Lang,SE,1,LangFirst,low,yes,no,QLang1
3345,117,Lang,SE,1,LangFirst,low,no,yes,QLang1
3346,117,Lang,SE,1,LangFirst,low,yes,no,QLang2
3347,117,Lang,SE,0,LangFirst,low,no,yes,QLang2
3348,117,Lang,SE,1,LangFirst,low,no,yes,QLang1
3349,117,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
3350,117,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
3351,117,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
3352,117,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
3353,117,Lang,SRC1,0,LangFirst,low,no,yes,QLang1
3354,117,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
3355,117,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3356,117,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
3357,117,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
3358,117,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3360,117,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
3361,117,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
3362,117,Lang,SRC1,0,LangFirst,low,no,yes,QLang2
3363,117,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
3364,117,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3365,117,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3366,117,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3367,117,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3368,117,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
3369,117,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
3370,117,Lang,SRC2,0,LangFirst,high,no,yes,QLang2
3371,117,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
3372,117,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
3373,117,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3374,117,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
3375,117,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3376,117,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3377,117,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3378,117,Lang,SRC2,0,LangFirst,high,no,yes,QLang1
3379,117,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3380,117,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3381,117,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
3382,117,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
3383,117,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3384,117,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3457,118,Dual,ORC,1,LangFirst,high,yes,no,QLang2
3458,118,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
3459,118,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
3460,118,Dual,ORC,1,LangFirst,high,no,yes,QLang2
3461,118,Dual,ORC,0,MusicFirst,high,no,yes,QLang2
3462,118,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
3463,118,Dual,ORC,0,LangFirst,high,yes,no,QLang2
3464,118,Dual,ORC,0,LangFirst,high,no,yes,QLang2
3465,118,Dual,ORC,1,LangFirst,high,yes,no,QLang2
3466,118,Dual,ORC,1,LangFirst,high,no,yes,QLang1
3467,118,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
3468,118,Dual,ORC,0,LangFirst,high,yes,no,QLang2
3469,118,Dual,ORC,1,LangFirst,high,yes,no,QLang2
3470,118,Dual,ORC,1,LangFirst,high,no,yes,QLang2
3471,118,Dual,ORC,1,LangFirst,high,yes,no,QLang1
3472,118,Dual,ORC,1,MusicFirst,high,no,yes,QLang1
3473,118,Dual,ORC,0,LangFirst,high,no,yes,QLang1
3474,118,Dual,ORC,1,LangFirst,high,yes,no,QLang1
3475,118,Dual,SE,1,MusicFirst,low,yes,no,QLang2
3476,118,Dual,SE,1,MusicFirst,low,yes,no,QLang2
3477,118,Dual,SE,1,MusicFirst,low,no,yes,QLang1
3478,118,Dual,SE,0,LangFirst,low,yes,no,QLang1
3479,118,Dual,SE,1,MusicFirst,low,no,no,QLang1
3480,118,Dual,SE,1,LangFirst,low,yes,no,QLang1
3481,118,Dual,SE,1,MusicFirst,low,yes,no,QLang1
3482,118,Dual,SE,1,MusicFirst,low,yes,no,QLang2
3483,118,Dual,SE,1,MusicFirst,low,yes,no,QLang2
3484,118,Dual,SE,1,MusicFirst,low,no,yes,QLang1
3485,118,Dual,SE,1,LangFirst,low,no,yes,QLang1
3486,118,Dual,SE,0,MusicFirst,low,no,yes,QLang2
3487,118,Dual,SE,1,MusicFirst,low,no,yes,QLang1
3488,118,Dual,SE,1,LangFirst,low,yes,no,QLang1
3489,118,Dual,SE,1,LangFirst,low,no,yes,QLang1
3490,118,Dual,SE,1,LangFirst,low,no,yes,QLang2
3491,118,Dual,SE,1,MusicFirst,low,no,yes,QLang2
3492,118,Dual,SE,1,MusicFirst,low,yes,no,QLang1
3493,118,Dual,SRC1,1,MusicFirst,low,no,yes,QLang1
3494,118,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
3495,118,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
3496,118,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
3497,118,Dual,SRC1,0,LangFirst,low,no,yes,QLang1
3498,118,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
3499,118,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
3500,118,Dual,SRC1,1,LangFirst,low,no,yes,QLang2
3501,118,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
3502,118,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
3503,118,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
3504,118,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
3505,118,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
3506,118,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
3507,118,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
3508,118,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
3509,118,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
3510,118,Dual,SRC1,0,LangFirst,low,yes,no,QLang2
3511,118,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3513,118,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
3514,118,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3516,118,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
3517,118,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3518,118,Dual,SRC2,1,MusicFirst,high,yes,no,QLang2
3519,118,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
3520,118,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3521,118,Dual,SRC2,1,MusicFirst,high,no,yes,QLang2
3522,118,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
3523,118,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
3524,118,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
3525,118,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
3526,118,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
3527,118,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
3528,118,Dual,SRC2,1,LangFirst,high,yes,no,QLang1
3529,118,Lang,ORC,0,LangFirst,high,no,yes,QLang2
3530,118,Lang,ORC,1,LangFirst,high,no,yes,QLang2
3531,118,Lang,ORC,0,LangFirst,high,yes,no,QLang1
3532,118,Lang,ORC,1,LangFirst,high,no,no,QLang2
3533,118,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3534,118,Lang,ORC,1,LangFirst,high,no,yes,QLang1
3535,118,Lang,ORC,1,LangFirst,high,no,yes,QLang2
3536,118,Lang,ORC,0,LangFirst,high,no,yes,QLang2
3537,118,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3538,118,Lang,ORC,1,LangFirst,high,no,yes,QLang1
3539,118,Lang,ORC,0,LangFirst,high,no,yes,QLang1
3540,118,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3541,118,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3542,118,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3543,118,Lang,ORC,0,LangFirst,high,no,yes,QLang1
3544,118,Lang,ORC,1,LangFirst,high,yes,no,QLang1
3545,118,Lang,ORC,1,LangFirst,high,yes,no,QLang1
3546,118,Lang,ORC,1,LangFirst,high,no,yes,QLang1
3547,118,Lang,SE,1,LangFirst,low,yes,no,QLang2
3548,118,Lang,SE,1,LangFirst,low,yes,no,QLang2
3549,118,Lang,SE,1,LangFirst,low,yes,no,QLang1
3550,118,Lang,SE,1,LangFirst,low,yes,no,QLang1
3551,118,Lang,SE,1,LangFirst,low,no,yes,QLang1
3552,118,Lang,SE,1,LangFirst,low,no,yes,QLang1
3553,118,Lang,SE,1,LangFirst,low,no,yes,QLang1
3554,118,Lang,SE,1,LangFirst,low,no,yes,QLang2
3555,118,Lang,SE,1,LangFirst,low,yes,no,QLang2
3556,118,Lang,SE,1,LangFirst,low,no,yes,QLang1
3557,118,Lang,SE,1,LangFirst,low,yes,no,QLang1
3558,118,Lang,SE,1,LangFirst,low,no,yes,QLang2
3559,118,Lang,SE,1,LangFirst,low,yes,no,QLang1
3560,118,Lang,SE,1,LangFirst,low,yes,no,QLang1
3561,118,Lang,SE,1,LangFirst,low,no,yes,QLang1
3562,118,Lang,SE,1,LangFirst,low,yes,no,QLang2
3563,118,Lang,SE,1,LangFirst,low,no,yes,QLang2
3564,118,Lang,SE,1,LangFirst,low,no,yes,QLang1
3565,118,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
3566,118,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
3567,118,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
3568,118,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
3569,118,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
3570,118,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
3571,118,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3572,118,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
3573,118,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
3574,118,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3575,118,Lang,SRC1,0,LangFirst,low,no,yes,QLang1
3576,118,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
3577,118,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
3578,118,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3579,118,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
3580,118,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3581,118,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3582,118,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3583,118,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3584,118,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
3585,118,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3586,118,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
3587,118,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
3588,118,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
3589,118,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3590,118,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
3591,118,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3592,118,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3593,118,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3594,118,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3595,118,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3596,118,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3597,118,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
3598,118,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
3599,118,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3600,118,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3674,119,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
3676,119,Dual,ORC,1,LangFirst,high,no,yes,QLang2
3677,119,Dual,ORC,0,MusicFirst,high,no,yes,QLang2
3678,119,Dual,ORC,0,MusicFirst,high,yes,no,QLang1
3680,119,Dual,ORC,1,LangFirst,high,no,yes,QLang2
3682,119,Dual,ORC,1,LangFirst,high,no,yes,QLang1
3683,119,Dual,ORC,0,MusicFirst,high,yes,no,QLang1
3684,119,Dual,ORC,0,LangFirst,high,yes,no,QLang2
3685,119,Dual,ORC,0,LangFirst,high,yes,no,QLang2
3686,119,Dual,ORC,1,LangFirst,high,no,yes,QLang2
3690,119,Dual,ORC,0,LangFirst,high,yes,no,QLang1
3691,119,Dual,SE,1,MusicFirst,low,yes,no,QLang2
3692,119,Dual,SE,0,MusicFirst,low,yes,no,QLang2
3693,119,Dual,SE,0,MusicFirst,low,no,yes,QLang1
3695,119,Dual,SE,1,MusicFirst,low,no,no,QLang1
3697,119,Dual,SE,1,MusicFirst,low,yes,no,QLang1
3698,119,Dual,SE,1,MusicFirst,low,yes,no,QLang2
3700,119,Dual,SE,1,MusicFirst,low,no,yes,QLang1
3701,119,Dual,SE,1,LangFirst,low,no,yes,QLang1
3702,119,Dual,SE,1,MusicFirst,low,no,yes,QLang2
3703,119,Dual,SE,1,MusicFirst,low,no,yes,QLang1
3704,119,Dual,SE,1,LangFirst,low,yes,no,QLang1
3705,119,Dual,SE,1,LangFirst,low,no,yes,QLang1
3707,119,Dual,SE,0,MusicFirst,low,no,yes,QLang2
3708,119,Dual,SE,1,MusicFirst,low,yes,no,QLang1
3709,119,Dual,SRC1,1,MusicFirst,low,no,yes,QLang1
3710,119,Dual,SRC1,0,LangFirst,low,no,yes,QLang1
3711,119,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
3712,119,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
3713,119,Dual,SRC1,0,LangFirst,low,no,yes,QLang1
3714,119,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
3715,119,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
3717,119,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
3718,119,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
3719,119,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
3720,119,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
3721,119,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
3722,119,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
3723,119,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
3724,119,Dual,SRC1,0,LangFirst,low,yes,no,QLang2
3725,119,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
3726,119,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
3727,119,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3728,119,Dual,SRC2,0,LangFirst,high,no,yes,QLang1
3729,119,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
3730,119,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3731,119,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
3732,119,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
3733,119,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3734,119,Dual,SRC2,0,MusicFirst,high,yes,no,QLang2
3735,119,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
3736,119,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
3737,119,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
3739,119,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
3740,119,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
3742,119,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
3743,119,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
3744,119,Dual,SRC2,0,LangFirst,high,yes,no,QLang1
3745,119,Lang,ORC,1,LangFirst,high,no,yes,QLang2
3746,119,Lang,ORC,1,LangFirst,high,no,yes,QLang2
3747,119,Lang,ORC,0,LangFirst,high,yes,no,QLang1
3749,119,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3750,119,Lang,ORC,1,LangFirst,high,no,yes,QLang1
3751,119,Lang,ORC,1,LangFirst,high,no,yes,QLang2
3752,119,Lang,ORC,1,LangFirst,high,no,yes,QLang2
3753,119,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3754,119,Lang,ORC,1,LangFirst,high,no,yes,QLang1
3755,119,Lang,ORC,1,LangFirst,high,no,yes,QLang1
3756,119,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3757,119,Lang,ORC,0,LangFirst,high,yes,no,QLang2
3758,119,Lang,ORC,1,LangFirst,high,yes,no,QLang2
3759,119,Lang,ORC,0,LangFirst,high,no,yes,QLang1
3760,119,Lang,ORC,0,LangFirst,high,yes,no,QLang1
3761,119,Lang,ORC,0,LangFirst,high,yes,no,QLang1
3762,119,Lang,ORC,1,LangFirst,high,no,yes,QLang1
3763,119,Lang,SE,1,LangFirst,low,yes,no,QLang2
3764,119,Lang,SE,1,LangFirst,low,yes,no,QLang2
3765,119,Lang,SE,1,LangFirst,low,yes,no,QLang1
3766,119,Lang,SE,1,LangFirst,low,yes,no,QLang1
3767,119,Lang,SE,0,LangFirst,low,no,yes,QLang1
3768,119,Lang,SE,0,LangFirst,low,no,yes,QLang1
3769,119,Lang,SE,0,LangFirst,low,no,yes,QLang1
3770,119,Lang,SE,0,LangFirst,low,no,yes,QLang2
3771,119,Lang,SE,1,LangFirst,low,yes,no,QLang2
3773,119,Lang,SE,1,LangFirst,low,yes,no,QLang1
3776,119,Lang,SE,1,LangFirst,low,yes,no,QLang1
3777,119,Lang,SE,0,LangFirst,low,no,yes,QLang1
3778,119,Lang,SE,1,LangFirst,low,yes,no,QLang2
3779,119,Lang,SE,1,LangFirst,low,no,yes,QLang2
3780,119,Lang,SE,0,LangFirst,low,no,yes,QLang1
3781,119,Lang,SRC1,0,LangFirst,low,yes,no,QLang1
3782,119,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
3783,119,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
3784,119,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
3786,119,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
3788,119,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
3790,119,Lang,SRC1,0,LangFirst,low,no,yes,QLang2
3793,119,Lang,SRC1,0,LangFirst,low,no,yes,QLang1
3794,119,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3795,119,Lang,SRC1,0,LangFirst,low,no,yes,QLang1
3796,119,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3797,119,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
3798,119,Lang,SRC1,0,LangFirst,low,no,yes,QLang2
3799,119,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3800,119,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
3801,119,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3802,119,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
3803,119,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
3804,119,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
3805,119,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3806,119,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
3807,119,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3808,119,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
3809,119,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
3810,119,Lang,SRC2,0,LangFirst,high,no,yes,QLang1
3811,119,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
3812,119,Lang,SRC2,0,LangFirst,high,no,yes,QLang1
3813,119,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
3814,119,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
3815,119,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3816,119,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
3890,120,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
3891,120,Dual,ORC,0,MusicFirst,high,yes,no,QLang1
3892,120,Dual,ORC,1,LangFirst,high,no,yes,QLang2
3893,120,Dual,ORC,0,MusicFirst,high,no,yes,QLang2
3894,120,Dual,ORC,0,MusicFirst,high,yes,no,QLang1
3895,120,Dual,ORC,0,LangFirst,high,yes,no,QLang2
3896,120,Dual,ORC,1,LangFirst,high,no,yes,QLang2
3897,120,Dual,ORC,1,LangFirst,high,yes,no,QLang2
3898,120,Dual,ORC,0,LangFirst,high,no,yes,QLang1
3899,120,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
3900,120,Dual,ORC,1,LangFirst,high,yes,no,QLang2
3901,120,Dual,ORC,1,LangFirst,high,yes,no,QLang2
3902,120,Dual,ORC,1,LangFirst,high,no,yes,QLang2
3904,120,Dual,ORC,1,MusicFirst,high,no,yes,QLang1
3906,120,Dual,ORC,0,LangFirst,high,yes,no,QLang1
3907,120,Dual,SE,1,MusicFirst,low,yes,no,QLang2
3908,120,Dual,SE,1,MusicFirst,low,yes,no,QLang2
3909,120,Dual,SE,0,MusicFirst,low,no,yes,QLang1
3910,120,Dual,SE,1,LangFirst,low,yes,no,QLang1
3911,120,Dual,SE,1,MusicFirst,low,no,no,QLang1
3912,120,Dual,SE,1,LangFirst,low,yes,no,QLang1
3913,120,Dual,SE,1,MusicFirst,low,yes,no,QLang1
3914,120,Dual,SE,1,MusicFirst,low,yes,no,QLang2
3915,120,Dual,SE,1,MusicFirst,low,yes,no,QLang2
3916,120,Dual,SE,1,MusicFirst,low,no,yes,QLang1
3917,120,Dual,SE,0,LangFirst,low,no,yes,QLang1
3918,120,Dual,SE,0,MusicFirst,low,no,yes,QLang2
3919,120,Dual,SE,1,MusicFirst,low,no,yes,QLang1
3920,120,Dual,SE,1,LangFirst,low,yes,no,QLang1
3921,120,Dual,SE,0,LangFirst,low,no,yes,QLang1
3922,120,Dual,SE,1,LangFirst,low,no,yes,QLang2
3923,120,Dual,SE,0,MusicFirst,low,no,yes,QLang2
3924,120,Dual,SE,1,MusicFirst,low,yes,no,QLang1
3925,120,Dual,SRC1,0,MusicFirst,low,no,yes,QLang1
3926,120,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
3927,120,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
